222544	206165
206166	206167
206166	206169
206169	206166
206169	206168
206169	206170
221731	206167
221731	221732
221731	222487
206170	206169
206170	221727
206170	221728
221727	206170
221727	221729
221727	221730
221728	206170
208413	206171
208413	208415
208413	222806
206173	206172
206181	206175
206181	219380
206181	221776
206177	206176
206177	206178
206177	206182
206177	208417
206178	206176
206178	206177
206178	206188
208417	206177
206182	206177
206182	206183
206182	208420
206182	221775
206188	206178
206188	206207
206188	208421
206179	206180
206180	206179
206180	206185
206180	208390
206185	206180
206185	206184
206185	208391
221776	206181
221776	219999
206183	206182
208420	206182
208420	208421
208420	208423
208420	220636
221775	206182
206184	206185
206184	208392
208392	206184
208392	208391
208392	208394
208391	206185
208391	208392
208391	208393
208421	206188
208421	208402
208421	208420
206189	206190
206189	206214
206189	206216
206189	219537
206190	206189
206190	221710
206190	221712
206214	206189
206214	208736
206214	208737
206214	208740
206216	206189
206216	208736
206216	221700
219537	206189
219537	206213
219537	219539
221710	206190
221710	206207
221710	221714
221712	206190
221712	221711
221712	221714
221712	221716
206191	206192
206191	206193
206192	206191
206192	221734
206193	206191
206193	206194
206193	221733
221734	206192
206194	206193
206194	206195
206194	221729
221733	206193
206195	206194
206195	206196
206195	206199
221729	206194
221729	221727
221729	223749
206196	206195
206196	206201
206196	206202
206199	206195
206199	206200
206199	221735
206201	206196
206201	206200
206197	206198
206197	219648
206197	219994
206198	206197
206200	206199
206200	206201
221735	206199
206205	206202
206205	206206
206205	221944
206513	206202
206203	206204
206204	206203
206204	206595
206204	218279
206595	206204
218279	206204
218279	218203
218279	218586
206206	206205
206206	206495
206206	206503
206206	206504
206504	206206
206504	206505
206504	206506
206503	206206
206503	206501
206503	206508
206503	206510
206495	206206
206495	206496
206495	206501
206208	206207
206208	221707
206208	221714
221707	206208
221707	221708
221707	221709
221714	206208
221714	221709
221714	221710
221714	221712
206209	206210
206209	206211
206209	206215
206210	206209
206210	206514
206210	221708
206211	206209
206215	206209
206514	206210
206514	221702
206514	221703
221708	206210
221708	221707
221708	221709
206212	206213
206212	208435
206212	208438
206213	206212
206213	219537
206213	219540
208435	206212
208435	208432
208435	208436
208438	206212
208438	208436
208438	208439
219540	206213
208736	206214
208736	206216
208736	206543
208736	208739
208737	206214
208737	208738
208737	208742
208740	206214
208740	206547
208740	208761
221700	206216
206217	206218
206217	206219
206218	206217
206218	219338
221682	206219
206245	206220
206245	206221
206245	206222
206245	206248
206221	206222
206221	206223
206221	206224
206221	206245
206223	206221
206224	206221
206224	206225
206224	206261
206225	206224
206225	206226
206225	206260
206261	206224
206261	206258
206226	206225
206260	206225
206260	206259
206260	206272
206227	206228
206227	206279
206227	221680
206228	206227
206228	220310
206228	220312
221680	206227
221680	221681
221680	222543
220310	206228
220310	220311
220310	220312
220312	206228
220312	220310
220312	220313
206229	206230
206229	206237
206229	220313
206230	206229
206230	206238
206237	206229
206237	206235
206237	206236
206237	219341
220313	206229
220313	220312
220313	222542
206238	206230
206238	219341
206231	206232
206231	206240
206231	206283
206232	206231
206232	206234
206232	206289
206232	219338
206240	206231
206240	206307
206240	206309
206240	206310
206283	206231
206283	206284
206283	206302
206289	206232
206289	206286
206289	206288
206289	206473
206234	206232
206234	206233
206234	206239
206234	219339
206233	206234
206233	206236
206233	206239
206239	206233
206239	206234
206239	206236
206239	219340
206236	206233
206236	206235
206236	206237
206236	206239
219339	206234
206235	206236
206235	206237
206235	206241
206241	206235
206241	206242
206241	206305
219341	206237
219341	206238
219340	206239
206307	206240
206307	206305
206307	206308
206309	206240
206309	206329
206309	206330
206310	206240
206310	206304
206310	206311
206310	206312
206242	206241
206305	206241
206305	206306
206305	206307
206243	206244
206243	206338
206243	221683
206244	206243
206244	206335
206244	206337
206244	206351
206338	206243
206338	206328
206338	206499
221683	206243
206337	206244
206337	223063
206337	223064
206335	206244
206335	206334
206335	206336
206351	206244
206248	206245
206248	206246
206248	206251
206246	206247
206246	206248
206246	206249
206247	206246
206249	206246
206249	206250
206251	206248
206251	206252
206251	206253
206250	206249
206252	206251
206252	206254
206252	206256
206253	206251
206254	206252
206256	206252
206256	206255
206256	206270
206255	206256
206255	206257
206255	206267
206257	206255
206257	206258
206257	206268
206267	206255
206267	206268
206267	206270
206270	206256
206270	206267
206270	206278
206258	206257
206258	206261
206258	206262
206268	206257
206268	206267
206268	206269
206262	206258
206262	206263
206262	206271
206259	206260
206259	206264
206259	206285
206285	206259
206285	206286
206285	206287
206264	206259
206264	206265
206264	206266
206264	206287
206272	206260
206272	206263
206272	206265
206272	206274
206263	206262
206263	206272
206263	206273
206271	206262
206273	206263
206273	206274
206273	206292
206265	206264
206265	206266
206265	206272
206287	206264
206287	206285
206287	206286
206287	206290
206266	206264
206266	206265
206266	206274
206266	206290
206290	206266
206290	206287
206290	206291
206274	206266
206274	206272
206274	206273
206269	206268
206278	206270
206292	206273
206292	206291
206292	206293
206276	206275
206276	207120
206276	207127
206277	206275
206280	206275
206280	206281
206280	222609
207127	206276
207127	207124
207127	207128
207127	219790
207120	206276
207120	207119
221677	206279
221677	221678
221677	221679
206281	206280
206281	206282
206281	206313
206281	206353
222609	206280
222609	207125
206282	206281
206313	206281
206313	206293
206313	206314
206353	206281
206353	206363
206353	207126
206284	206283
206284	206295
206284	206299
206302	206283
206302	206301
206302	221638
206295	206284
206295	206296
206299	206284
206299	206296
206299	206297
206286	206285
206286	206287
206286	206289
206286	206291
206291	206286
206291	206290
206291	206292
206288	206289
206288	206294
206288	206297
206294	206288
206294	206316
206294	220315
206297	206288
206297	206298
206297	206299
206297	206315
206473	206289
206293	206292
206293	206313
206293	220315
220315	206293
220315	206294
220315	220316
206316	206294
206316	206315
206316	220314
206296	206295
206296	206298
206296	206299
206298	206296
206298	206297
206298	206300
206315	206297
206315	206316
206315	206362
206300	206298
206300	206317
206317	206300
206317	206304
206317	206311
206301	206302
206301	206303
206301	206304
206303	206301
206304	206301
206304	206310
206304	206317
221638	206302
206306	206305
206306	206325
206306	206326
206325	206306
206326	206306
206326	206308
206308	206307
206308	206326
206308	206327
206327	206308
206330	206309
206330	206329
206330	206331
206329	206309
206329	206328
206329	206330
206329	223060
206311	206310
206311	206317
206311	206318
206311	206319
206312	206310
206312	206332
206312	206333
206318	206311
206318	206320
206318	206323
206318	206324
206319	206311
206319	206324
206319	206333
206319	206342
206333	206312
206333	206319
206333	206339
206332	206312
206332	206331
206314	206313
206362	206315
206362	206363
206362	206379
220314	206316
206320	206318
206320	206321
206320	206322
206323	206318
206323	206356
206323	206402
206324	206318
206324	206319
206324	206344
206342	206319
206342	206339
206342	206343
206342	206344
206321	206320
206322	206320
206322	206354
206322	206355
206354	206322
206355	206322
206355	206356
206355	206357
206356	206323
206356	206355
206356	206403
206402	206323
206402	206344
206402	206399
206344	206324
206344	206342
206344	206402
206328	206329
206328	206338
206328	206352
206328	206428
206352	206328
206352	206578
206352	220948
206428	206328
206428	206405
206428	206407
206428	206429
223060	206329
206331	206330
206331	206332
206331	206339
206339	206331
206339	206333
206339	206342
206334	206335
206336	206335
206336	223063
206336	223065
223065	206336
223063	206336
223063	206337
223063	223066
223064	206337
206499	206338
206499	206500
206499	221791
206340	206341
206340	206348
206340	206350
206341	206340
206350	206340
206348	206340
206348	206343
206348	206405
206343	206342
206343	206347
206343	206348
206347	206343
206347	206345
206347	206349
206345	206346
206345	206347
206345	206401
206346	206345
206401	206345
206401	206349
206401	206400
206405	206348
206405	206406
206405	206428
220948	206352
220948	206433
206578	206352
206578	206577
206578	208991
206363	206353
206363	206362
207126	206353
207126	207124
207126	220309
206357	206355
206403	206356
206403	206358
206403	206404
206358	206359
206358	206360
206358	206403
206358	206414
206359	206358
206360	206358
206360	206361
206360	206415
206361	206360
206415	206360
206415	206416
206415	206417
206379	206362
206379	206367
206379	206382
206379	206383
206364	206365
206364	206383
206364	206384
206365	206364
206365	207237
206365	207238
206383	206364
206383	206379
206383	206384
206384	206364
206384	206383
206384	206385
206384	207237
207237	206365
207237	206384
207237	206385
207237	207259
207238	206365
207238	220309
206366	206367
206366	206371
206366	206372
206367	206366
206367	206370
206367	206379
206372	206366
206372	206374
206372	206375
206370	206367
206370	206386
206370	206387
206368	206369
206368	211000
206368	219887
206369	206368
206369	211034
206369	211039
211000	206368
211000	210607
211000	211001
219887	206368
211034	206369
211034	211032
211034	223120
211039	206369
211039	211038
211039	222052
206386	206370
206386	206388
206387	206370
206387	206388
206387	206389
206373	206371
206373	206376
206373	206417
206374	206372
206375	206372
206417	206373
206417	206415
206417	206419
206417	206439
206439	206376
206439	206417
206439	206420
206439	206440
206395	206376
206395	206394
206395	206396
206395	206440
206377	206378
206377	206390
206377	206397
206397	206377
206397	206393
206397	206455
206390	206377
206390	206391
206390	206461
206390	207248
221634	206378
221634	221635
221634	221636
206382	206379
206382	206389
206382	206391
206380	206381
206380	214190
206381	206380
206381	214150
214190	206380
214190	214189
214190	214206
214150	206381
214150	214148
214150	214149
214150	221031
206389	206382
206389	206387
206389	206391
206391	206382
206391	206389
206391	206390
206385	206384
206385	207237
206385	207240
207240	206385
207240	207241
207240	207242
206388	206386
206388	206387
206388	206392
206392	206388
206461	206390
206461	206459
206461	207260
206461	207261
207248	206390
207248	207246
207248	207262
206393	206394
206393	206396
206393	206397
206394	206393
206394	206395
206396	206393
206396	206395
206396	206444
206396	206455
206440	206395
206440	206439
206440	206441
206440	206444
206444	206396
206444	206440
206444	206456
206455	206396
206455	206397
206455	206457
206398	206399
206398	206400
206398	206404
206399	206398
206399	206402
206400	206398
206400	206401
206400	206414
206404	206398
206404	206403
206406	206405
206406	206407
206406	206411
206407	206406
206407	206412
206407	206428
206411	206406
206411	206408
206411	206412
206412	206407
206412	206411
206412	206413
206413	206408
206413	206412
206413	206421
206409	206410
206409	206418
206409	206423
206409	206424
206423	206409
206423	206421
206423	206425
206424	206409
206424	206426
206424	206445
206418	206409
206418	206416
206418	206419
206418	206426
206416	206410
206416	206414
206416	206415
206416	206418
206421	206413
206421	206422
206421	206423
206419	206417
206419	206418
206419	206420
206426	206418
206426	206420
206426	206424
206426	206442
206420	206419
206420	206426
206420	206439
206420	206441
206441	206420
206441	206440
206441	206442
206441	206443
206422	206421
206422	206425
206422	206427
206422	206429
206425	206422
206425	206423
206425	206427
206429	206422
206429	206428
206429	206430
206427	206422
206427	206425
206427	206471
206445	206424
206445	206442
206445	206447
206442	206426
206442	206441
206442	206445
206442	206446
206471	206427
206471	206470
206471	221785
206430	206429
206430	206433
206430	206434
206434	206430
206434	206435
206434	206475
206433	206430
206433	206432
206433	220948
206432	206433
206432	206582
206432	221788
206582	206432
206582	206581
