1044719	1044827
1044504	1044503
1044520	1044503
1044520	1044518
1044520	1044719
1044505	1044506
1044505	1044517
1044505	1044777
1044506	1044505
1044506	1044810
1044506	1044811
1044517	1044505
1044777	1044505
1044777	1044514
1044777	1044809
1044810	1044506
1044810	1044725
1044810	1044812
1044811	1044506
1044527	1044507
1044527	1044823
1044527	1044825
1044540	1044508
1044509	1044510
1044510	1044509
1044510	1044713
1044510	1054298
1054298	1044510
1054298	1049581
1054298	1054299
1044512	1044511
1044512	1054232
1044512	1054594
1054229	1044511
1054229	1054230
1054229	1054235
1054594	1044512
1054594	1044715
1054594	1054231
1054232	1044512
1054232	1054230
1044513	1044514
1044513	1044515
1044513	1044521
1044514	1044513
1044514	1044580
1044514	1044777
1044514	1044778
1044521	1044513
1044521	1044522
1044521	1044551
1044580	1044514
1044580	1044568
1044580	1044579
1044580	1044581
1044778	1044514
1044797	1044515
1044797	1044747
1044797	1044796
1044797	1049581
1044518	1044519
1044518	1044520
1044518	1044523
1044519	1044518
1044519	1044545
1044519	1044724
1044519	1044725
1044523	1044518
1044523	1044545
1044523	1044717
1044724	1044519
1044545	1044519
1044545	1044523
1044545	1044543
1044545	1044718
1044522	1044521
1044522	1044530
1044522	1044747
1044551	1044521
1044551	1044550
1044551	1047189
1044530	1044522
1044530	1044531
1044530	1044534
1044747	1044522
1044747	1044526
1044747	1044531
1044747	1044797
1044717	1044523
1044717	1044537
1044717	1044718
1044717	1044719
1044524	1044525
1044524	1044526
1044524	1044563
1044524	1044746
1044525	1044524
1044525	1044711
1044525	1049581
1044525	1054884
1044526	1044524
1044526	1044746
1044526	1044747
1044526	1044748
1044563	1044524
1044563	1044564
1044563	1044565
1044746	1044524
1044746	1044526
1044746	1044531
1044746	1044564
1049581	1044525
1049581	1044797
1049581	1054298
1054884	1044525
1054884	1054883
1044748	1044526
1044823	1044527
1044823	1044822
1044823	1044824
1044825	1044527
1044528	1044529
1044528	1044535
1044528	1044547
1044535	1044528
1044535	1044538
1044535	1044546
1044547	1044528
1044547	1044546
1044547	1044820
1044710	1044529
1046968	1044529
1046968	1046967
1046968	1047106
1046968	1047107
1044531	1044530
1044531	1044744
1044531	1044746
1044531	1044747
1044534	1044530
1044534	1044549
1044534	1044744
1044744	1044531
1044744	1044534
1044744	1044549
1044744	1044564
1044532	1044533
1044532	1044542
1044532	1054614
1044533	1044532
1044533	1053879
1044533	1053880
1044542	1044532
1044542	1044541
1044542	1044712
1044542	1044799
1053879	1044533
1053879	1053880
1053879	1054835
1053880	1044533
1053880	1053876
1053880	1053879
1044549	1044534
1044549	1044548
1044549	1044552
1044549	1044744
1044538	1044535
1044538	1044539
1044538	1044570
1044546	1044535
1044546	1044547
1044546	1044562
1044546	1044567
1044536	1044537
1044537	1044536
1044537	1044717
1044537	1044730
1044537	1044731
1044730	1044537
1044730	1044544
1044730	1044758
1044731	1044537
1044539	1044538
1044539	1044821
1044539	1044822
1044570	1044538
1044570	1044569
1044570	1044573
1044570	1044768
1044821	1044539
1044821	1044818
1044821	1044822
1044822	1044539
1044822	1044821
1044822	1044823
1044541	1044542
1044541	1044555
1044541	1054883
1044555	1044541
1044555	1044556
1044555	1044565
1054883	1044541
1054883	1054884
1044712	1044542
1044712	1044711
1044712	1044715
1044543	1044544
1044543	1044545
1044543	1044566
1044544	1044543
1044544	1044718
1044544	1044730
1044544	1044732
1044566	1044543
1044566	1044568
1044566	1044773
1044732	1044544
1044718	1044544
1044718	1044545
1044718	1044717
1044562	1044546
1044567	1044546
