136034	136383
136035	136033
136035	136036
136035	136276
136277	136033
136046	136034
136046	136044
136046	136045
136278	136034
136278	136274
136278	136376
136383	136034
136036	136035
136036	136037
136036	136038
136276	136035
136037	136036
136038	136036
136038	136039
136038	136040
136039	136038
136040	136038
136040	136268
136040	136269
136040	137926
136268	136040
136268	136256
136268	136269
136268	136270
136269	136040
136269	136268
136269	136270
137926	136040
137926	136044
137926	136084
137926	136261
136042	136043
136044	136043
136044	136046
136044	136386
136044	137926
136386	136044
136386	136385
136386	136387
136045	136046
136049	136048
136049	136070
136049	136300
136050	136048
136050	136051
136050	136341
136050	136342
136070	136049
136070	136069
136070	136300
136300	136049
136300	136070
136300	136219
136051	136050
136051	136052
136051	136053
136052	136051
136053	136051
136053	136054
136053	136055
136054	136053
136055	136053
136055	136056
136055	136062
136056	136055
136056	136057
136056	136061
136062	136055
136062	136061
136062	136063
136057	136056
136057	136058
136057	136060
136061	136056
136061	136060
136061	136062
136058	136057
136058	136059
136060	136057
136060	136059
136060	136061
136059	136058
136059	136060
136063	136062
136063	136064
136063	136301
136066	136065
136067	136065
136067	136069
136067	136194
136069	136067
136069	136070
136069	136160
136069	136219
136194	136067
136194	136160
136194	136193
136194	136209
138806	136068
138806	138804
138806	138807
138808	136068
136219	136069
136219	136159
136219	136300
136219	136304
136160	136069
136160	136153
136160	136159
136160	136194
136071	136072
136071	136073
136071	136244
136071	136255
136072	136071
136072	136088
136072	136256
136073	136071
136073	136074
136073	136251
136244	136071
136244	136245
136244	136279
136255	136071
136255	136254
136255	136256
136088	136072
136088	136086
136088	136270
136256	136072
136256	136253
136256	136255
136256	136268
136074	136073
136074	136075
136074	136134
136074	136138
136251	136073
136251	136134
136251	136242
136075	136074
136075	140039
136075	140054
136134	136074
136134	136135
136134	136242
136134	136251
136138	136074
136138	136137
136138	136150
136138	136231
140039	136075
140039	136077
140039	136078
140054	136075
136078	136077
136078	136079
136078	137925
136078	140039
136079	136078
136079	136080
136079	136081
137925	136078
137925	136260
137925	138261
136080	136079
136080	138261
136080	138262
136081	136079
138262	136080
138261	136080
138261	136083
138261	137925
136083	136084
136083	137927
136083	138261
136084	136083
136084	136085
136084	137926
137927	136083
136085	136084
136085	136086
136085	138267
136086	136085
136086	136087
136086	136088
138267	136085
136087	136086
136270	136088
136270	136268
136270	136269
136259	136089
136259	136258
136259	136260
162614	136091
162614	162613
162614	162617
162613	136093
162613	162608
162613	162614
136098	136094
136098	136095
136098	136096
136098	136103
136097	136094
136097	136096
136097	136101
136097	162618
162619	136094
162619	156234
162619	162618
156234	136094
156234	156233
156234	156240
156234	162619
156233	136094
156233	156234
156233	156235
136096	136097
136096	136098
136096	136100
136100	136096
136100	136101
136100	136106
136100	136109
136101	136097
136101	136100
136101	136105
136101	162620
162618	136097
162618	162619
162618	162621
136103	136098
136103	136102
136103	136117
136114	136099
136114	136115
136114	136119
136106	136100
136106	136105
136106	136107
136106	136125
136109	136100
136109	136108
136105	136101
136105	136106
136105	136124
136105	156416
136105	162629
162620	136101
162620	162621
162620	162626
