414550	414547
414550	414549
414550	414551
414554	414546
414554	414551
414554	414553
414554	414557
414548	414547
414548	414549
414549	414548
414549	414550
414551	414550
414551	414554
414551	414558
414558	414551
414558	414557
414558	414570
414557	414554
414557	414555
414557	414558
414557	414559
414556	414555
414556	414559
414556	414561
414556	414565
414559	414556
414559	414557
414559	414560
414559	414570
414565	414556
414565	414560
414565	414562
414565	414566
414570	414558
414570	414559
414570	414571
414570	414572
414560	414559
414560	414565
414560	414571
414571	414560
414571	414570
414571	414573
414571	414579
414564	414563
414564	414652
414564	414654
414564	414657
414567	414563
414567	414566
414567	414568
414652	414564
414652	414614
414652	414653
414654	414564
414654	414653
414654	414658
414654	414659
414657	414564
414657	414568
414657	414658
414566	414565
414566	414567
414566	414569
414566	414575
414569	414566
414569	414568
414569	414576
414569	414577
414575	414566
414575	414576
414575	414579
414568	414567
414568	414569
414568	414657
414577	414569
414577	414578
414577	414658
414576	414569
414576	414575
414576	414578
414576	414580
414572	414570
414572	414573
414572	414732
414573	414571
414573	414572
414573	414574
414579	414571
414579	414574
414579	414575
414579	414580
414578	414576
414578	414577
414578	414582
414578	414673
414580	414576
414580	414579
414580	414581
414580	414582
414658	414577
414658	414654
414658	414657
414673	414578
414673	414674
414673	414739
414582	414578
414582	414580
414582	414737
414582	414739
414737	414581
414737	414582
414737	414738
414739	414582
414739	414673
414592	414584
414592	414589
414592	414591
414592	414593
414612	414584
414612	414617
414612	414655
414588	414585
414588	414586
414588	414589
414588	414591
414594	414585
414594	414593
414594	414602
414594	414604
414587	414586
414587	414590
414590	414587
414590	414591
414589	414588
414589	414592
414591	414588
414591	414590
414591	414592
414593	414592
414593	414594
414593	414605
414605	414593
414605	414615
414605	414616
414605	414617
414602	414594
414602	414601
414602	414603
414604	414594
414604	414603
414604	414615
414601	414595
414601	414597
414601	414602
414596	414597
414596	414598
414596	414600
414597	414596
414597	414601
414597	414609
414609	414597
414609	414603
414624	414600
414624	414625
414624	414634
414624	414636
414611	414600
414611	414610
414611	414619
414611	414633
414603	414602
414603	414604
414603	414606
414603	414609
414606	414603
414606	414607
414606	414610
414615	414604
414615	414605
414615	414607
414616	414605
414616	414608
414616	414620
414617	414605
414617	414612
414607	414606
414607	414608
414607	414615
414610	414606
414610	414608
414610	414611
414608	414607
414608	414610
414608	414616
414608	414618
414618	414608
414618	414619
414618	414621
414619	414611
414619	414618
414633	414611
414633	414634
414633	414637
414655	414612
414655	414653
414655	416325
416525	414614
414620	414616
414620	414621
414621	414618
414621	414620
414622	414623
414626	414623
414626	414625
414626	414632
414636	414624
414636	414635
414636	414642
414634	414624
414634	414633
414634	414638
414634	414639
414635	414625
414635	414636
414635	414640
414635	414646
414632	414626
414632	414629
414632	414645
414630	414627
414630	414643
414630	414644
414644	414628
414644	414630
414644	415676
414644	415677
414647	414628
414647	414698
414647	415677
414647	415680
414648	414629
414648	414640
414648	414646
414650	414629
414650	414696
414650	415680
415579	414631
415579	415577
415579	415581
414645	414632
414645	414646
414637	414633
414637	416325
414638	414634
414638	414685
414638	414691
414639	414634
414639	414661
414639	414667
414639	416325
414640	414635
414640	414641
414640	414648
414646	414635
